tanggal,wilayah,tavg,rh_avg,rr,ff_avg,tavg_imputed,rh_avg_imputed,ff_avg_imputed,rr_imputed,dum_ramadan,dum_idulfitri,dum_natal_newyr,tahun,tavg_flag,rh_avg_flag,ff_avg_flag,imputasi_flag,tavg_final,rh_avg_final,ff_avg_final,kabupaten,kode_wilayah,level_harga,komoditas,harga,harga_imputed
2021-06-16,Kabupaten Cirebon,27.4,84.0,1.5,3,27.4,84.0,3,False,0,0,0,2021,False,False,False,False,27.4,84.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,40000.0,False
2021-06-17,Kabupaten Cirebon,26.8,86.0,0.0,3,26.8,86.0,3,False,0,0,0,2021,False,False,False,False,26.8,86.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,40000.0,False
2021-06-18,Kabupaten Cirebon,27.5,81.0,2.0,3,27.5,81.0,3,False,0,0,0,2021,False,False,False,False,27.5,81.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,39000.0,False
2021-06-19,Kabupaten Cirebon,25.0,94.0,11.5,2,25.0,94.0,2,False,0,0,0,2021,False,False,False,False,25.0,94.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,39000.0,False
2021-06-20,Kabupaten Cirebon,26.1,85.0,68.8,2,26.1,85.0,2,False,0,0,0,2021,False,False,False,False,26.1,85.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,39000.0,False
2021-06-21,Kabupaten Cirebon,26.5,84.0,0.0,2,26.5,84.0,2,False,0,0,0,2021,False,False,False,False,26.5,84.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,37000.0,False
2021-06-22,Kabupaten Cirebon,27.3,78.0,1.0,3,27.3,78.0,3,False,0,0,0,2021,False,False,False,False,27.3,78.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,50000.0,False
2021-06-23,Kabupaten Cirebon,26.6,87.0,37.4,2,26.6,87.0,2,False,0,0,0,2021,False,False,False,False,26.6,87.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,50000.0,False
2021-06-24,Kabupaten Cirebon,25.0,93.0,16.0,2,25.0,93.0,2,False,0,0,0,2021,False,False,False,False,25.0,93.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,50000.0,False
2021-06-25,Kabupaten Cirebon,27.1,80.0,3.0,3,27.1,80.0,3,False,0,0,0,2021,False,False,False,False,27.1,80.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,50000.0,False
2021-06-26,Kabupaten Cirebon,27.1,82.0,0.0,2,27.1,82.0,2,False,0,0,0,2021,False,False,False,False,27.1,82.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,50000.0,False
2021-06-27,Kabupaten Cirebon,27.2,83.0,0.0,3,27.2,83.0,3,False,0,0,0,2021,False,False,False,False,27.2,83.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,51000.0,False
2021-06-28,Kabupaten Cirebon,27.0,84.0,0.2,2,27.0,84.0,2,False,0,0,0,2021,False,False,False,False,27.0,84.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-06-29,Kabupaten Cirebon,27.6,77.0,0.0,3,27.6,77.0,3,False,0,0,0,2021,False,False,False,False,27.6,77.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-06-30,Kabupaten Cirebon,27.7,81.0,0.7,2,27.7,81.0,2,False,0,0,0,2021,False,False,False,False,27.7,81.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-07-01,Kabupaten Cirebon,27.5,82.0,5.2,3,27.5,82.0,3,False,0,0,0,2021,False,False,False,False,27.5,82.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-07-02,Kabupaten Cirebon,27.1,80.0,0.0,2,27.1,80.0,2,False,0,0,0,2021,False,False,False,False,27.1,80.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-07-03,Kabupaten Cirebon,27.5,78.0,0.0,3,27.5,78.0,3,False,0,0,0,2021,False,False,False,False,27.5,78.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-07-04,Kabupaten Cirebon,28.1,77.0,0.0,3,28.1,77.0,3,False,0,0,0,2021,False,False,False,False,28.1,77.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-07-05,Kabupaten Cirebon,28.5,63.0,0.0,5,28.5,63.0,5,False,0,0,0,2021,False,False,False,False,28.5,63.0,5,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-07-06,Kabupaten Cirebon,27.9,63.0,0.0,6,27.9,63.0,6,False,0,0,0,2021,False,False,False,False,27.9,63.0,6,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-07-07,Kabupaten Cirebon,27.4,68.0,0.0,3,27.4,68.0,3,False,0,0,0,2021,False,False,False,False,27.4,68.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-07-08,Kabupaten Cirebon,26.6,74.0,0.0,3,26.6,74.0,3,False,0,0,0,2021,False,False,False,False,26.6,74.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-07-09,Kabupaten Cirebon,27.4,80.0,0.0,3,27.4,80.0,3,False,0,0,0,2021,False,False,False,False,27.4,80.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-07-10,Kabupaten Cirebon,27.8,83.0,3.0,3,27.8,83.0,3,False,0,0,0,2021,False,False,False,False,27.8,83.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-07-11,Kabupaten Cirebon,28.3,79.0,8.4,4,28.3,79.0,4,False,0,0,0,2021,False,False,False,False,28.3,79.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-07-12,Kabupaten Cirebon,27.4,77.0,0.0,3,27.4,77.0,3,False,0,0,0,2021,False,False,False,False,27.4,77.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-07-13,Kabupaten Cirebon,27.8,73.0,0.0,2,27.8,73.0,2,False,0,0,0,2021,False,False,False,False,27.8,73.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-07-14,Kabupaten Cirebon,28.9,63.0,0.0,4,28.9,63.0,4,False,0,0,0,2021,False,False,False,False,28.9,63.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-07-15,Kabupaten Cirebon,29.2,61.0,0.0,7,29.2,61.0,7,False,0,0,0,2021,False,False,False,False,29.2,61.0,7,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-07-16,Kabupaten Cirebon,28.3,62.0,0.0,4,28.3,62.0,4,False,0,0,0,2021,False,False,False,False,28.3,62.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,72000.0,False
2021-07-17,Kabupaten Cirebon,27.3,72.0,0.0,3,27.3,72.0,3,False,0,0,0,2021,False,False,False,False,27.3,72.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,72000.0,False
2021-07-18,Kabupaten Cirebon,27.4,75.0,0.0,4,27.4,75.0,4,False,0,0,0,2021,False,False,False,False,27.4,75.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,72000.0,False
2021-07-19,Kabupaten Cirebon,27.8,79.0,2.0,2,27.8,79.0,2,False,0,0,0,2021,False,False,False,False,27.8,79.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,72000.0,False
2021-07-20,Kabupaten Cirebon,27.6,79.0,0.0,3,27.6,79.0,3,False,0,0,0,2021,False,False,False,False,27.6,79.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,72000.0,False
2021-07-21,Kabupaten Cirebon,28.5,77.0,0.0,4,28.5,77.0,4,False,0,0,0,2021,False,False,False,False,28.5,77.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,71000.0,False
2021-07-22,Kabupaten Cirebon,28.0,82.0,0.0,3,28.0,82.0,3,False,0,0,0,2021,False,False,False,False,28.0,82.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-07-23,Kabupaten Cirebon,27.6,82.0,0.0,3,27.6,82.0,3,False,0,0,0,2021,False,False,False,False,27.6,82.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-07-24,Kabupaten Cirebon,28.2,77.0,1.8,3,28.2,77.0,3,False,0,0,0,2021,False,False,False,False,28.2,77.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-07-25,Kabupaten Cirebon,27.1,71.0,0.0,4,27.1,71.0,4,False,0,0,0,2021,False,False,False,False,27.1,71.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-07-26,Kabupaten Cirebon,26.5,70.0,0.0,2,26.5,70.0,2,False,0,0,0,2021,False,False,False,False,26.5,70.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-07-27,Kabupaten Cirebon,26.5,71.0,0.0,3,26.5,71.0,3,False,0,0,0,2021,False,False,False,False,26.5,71.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-07-28,Kabupaten Cirebon,26.7,74.0,0.0,3,26.7,74.0,3,False,0,0,0,2021,False,False,False,False,26.7,74.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-07-29,Kabupaten Cirebon,28.3,66.0,0.0,4,28.3,66.0,4,False,0,0,0,2021,False,False,False,False,28.3,66.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-07-30,Kabupaten Cirebon,27.4,74.0,0.0,3,27.4,74.0,3,False,0,0,0,2021,False,False,False,False,27.4,74.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-07-31,Kabupaten Cirebon,28.6,70.0,0.0,3,28.6,70.0,3,False,0,0,0,2021,False,False,False,False,28.6,70.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-08-01,Kabupaten Cirebon,28.9,65.0,0.0,6,28.9,65.0,6,False,0,0,0,2021,False,False,False,False,28.9,65.0,6,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,70000.0,False
2021-08-02,Kabupaten Cirebon,28.7,67.0,0.0,4,28.7,67.0,4,False,0,0,0,2021,False,False,False,False,28.7,67.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-08-03,Kabupaten Cirebon,28.3,70.0,0.0,6,28.3,70.0,6,False,0,0,0,2021,False,False,False,False,28.3,70.0,6,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-08-04,Kabupaten Cirebon,28.6,70.0,0.0,4,28.6,70.0,4,False,0,0,0,2021,False,False,False,False,28.6,70.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-08-05,Kabupaten Cirebon,28.1,75.0,0.0,3,28.1,75.0,3,False,0,0,0,2021,False,False,False,False,28.1,75.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-08-06,Kabupaten Cirebon,28.3,70.0,0.0,4,28.3,70.0,4,False,0,0,0,2021,False,False,False,False,28.3,70.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-08-07,Kabupaten Cirebon,28.0,79.0,2.0,3,28.0,79.0,3,False,0,0,0,2021,False,False,False,False,28.0,79.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,60000.0,False
2021-08-08,Kabupaten Cirebon,28.7,76.0,0.0,3,28.7,76.0,3,False,0,0,0,2021,False,False,False,False,28.7,76.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,57000.0,False
2021-08-09,Kabupaten Cirebon,28.6,78.0,0.0,4,28.6,78.0,4,False,0,0,0,2021,False,False,False,False,28.6,78.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,40000.0,False
2021-08-10,Kabupaten Cirebon,28.1,75.0,8.0,4,28.1,75.0,4,False,0,0,0,2021,False,False,False,False,28.1,75.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,40000.0,False
2021-08-11,Kabupaten Cirebon,28.9,58.0,0.0,5,28.9,58.0,5,False,0,0,0,2021,False,False,False,False,28.9,58.0,5,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,40000.0,False
2021-08-12,Kabupaten Cirebon,29.2,55.0,0.0,5,29.2,55.0,5,False,0,0,0,2021,False,False,False,False,29.2,55.0,5,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,40000.0,False
2021-08-13,Kabupaten Cirebon,28.5,73.0,0.0,2,28.5,73.0,2,False,0,0,0,2021,False,False,False,False,28.5,73.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,40000.0,False
2021-08-14,Kabupaten Cirebon,29.1,70.0,0.0,4,29.1,70.0,4,False,0,0,0,2021,False,False,False,False,29.1,70.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,40000.0,False
2021-08-15,Kabupaten Cirebon,29.5,69.0,0.0,4,29.5,69.0,4,False,0,0,0,2021,False,False,False,False,29.5,69.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,40000.0,False
2021-08-16,Kabupaten Cirebon,29.4,65.0,0.0,4,29.4,65.0,4,False,0,0,0,2021,False,False,False,False,29.4,65.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-17,Kabupaten Cirebon,28.7,68.0,0.0,4,28.7,68.0,4,False,0,0,0,2021,False,False,False,False,28.7,68.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-18,Kabupaten Cirebon,27.9,72.0,0.0,4,27.9,72.0,4,False,0,0,0,2021,False,False,False,False,27.9,72.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-19,Kabupaten Cirebon,27.8,74.0,6.0,3,27.8,74.0,3,False,0,0,0,2021,False,False,False,False,27.8,74.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-20,Kabupaten Cirebon,28.8,69.0,0.0,5,28.8,69.0,5,False,0,0,0,2021,False,False,False,False,28.8,69.0,5,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-21,Kabupaten Cirebon,27.7,72.0,0.0,3,27.7,72.0,3,False,0,0,0,2021,False,False,False,False,27.7,72.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-22,Kabupaten Cirebon,28.4,74.0,0.5,3,28.4,74.0,3,False,0,0,0,2021,False,False,False,False,28.4,74.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,30000.0,False
2021-08-23,Kabupaten Cirebon,28.6,71.0,0.0,4,28.6,71.0,4,False,0,0,0,2021,False,False,False,False,28.6,71.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-08-24,Kabupaten Cirebon,29.2,69.0,0.0,8,29.2,69.0,8,False,0,0,0,2021,False,False,False,False,29.2,69.0,8,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-08-25,Kabupaten Cirebon,29.3,54.0,0.0,8,29.3,54.0,8,False,0,0,0,2021,False,False,False,False,29.3,54.0,8,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-08-26,Kabupaten Cirebon,29.6,56.0,0.0,6,29.6,56.0,6,False,0,0,0,2021,False,False,False,False,29.6,56.0,6,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-08-27,Kabupaten Cirebon,28.2,62.0,0.0,5,28.2,62.0,5,False,0,0,0,2021,False,False,False,False,28.2,62.0,5,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-08-28,Kabupaten Cirebon,28.2,64.0,0.0,4,28.2,64.0,4,False,0,0,0,2021,False,False,False,False,28.2,64.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,23333.33333333333,True
2021-08-29,Kabupaten Cirebon,28.6,70.0,0.0,4,28.6,70.0,4,False,0,0,0,2021,False,False,False,False,28.6,70.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-08-30,Kabupaten Cirebon,29.0,67.0,0.0,5,29.0,67.0,5,False,0,0,0,2021,False,False,False,False,29.0,67.0,5,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,20000.0,False
2021-08-31,Kabupaten Cirebon,29.7,70.0,0.0,4,29.7,70.0,4,False,0,0,0,2021,False,False,False,False,29.7,70.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-01,Kabupaten Cirebon,29.9,64.0,0.0,4,29.9,64.0,4,False,0,0,0,2021,False,False,False,False,29.9,64.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-02,Kabupaten Cirebon,29.7,58.0,0.0,6,29.7,58.0,6,False,0,0,0,2021,False,False,False,False,29.7,58.0,6,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-03,Kabupaten Cirebon,29.1,54.0,0.0,8,29.1,54.0,8,False,0,0,0,2021,False,False,False,False,29.1,54.0,8,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-04,Kabupaten Cirebon,29.1,60.0,0.0,4,29.1,60.0,4,False,0,0,0,2021,False,False,False,False,29.1,60.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-05,Kabupaten Cirebon,28.9,66.0,0.0,3,28.9,66.0,3,False,0,0,0,2021,False,False,False,False,28.9,66.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,20000.0,False
2021-09-06,Kabupaten Cirebon,29.3,70.0,0.0,4,29.3,70.0,4,False,0,0,0,2021,False,False,False,False,29.3,70.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-07,Kabupaten Cirebon,29.6,68.0,0.0,5,29.6,68.0,5,False,0,0,0,2021,False,False,False,False,29.6,68.0,5,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-08,Kabupaten Cirebon,30.1,59.0,0.0,6,30.1,59.0,6,False,0,0,0,2021,False,False,False,False,30.1,59.0,6,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-09,Kabupaten Cirebon,29.5,52.0,0.0,8,29.5,52.0,8,False,0,0,0,2021,False,False,False,False,29.5,52.0,8,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,26000.0,False
2021-09-10,Kabupaten Cirebon,30.3,54.0,0.0,5,30.3,54.0,5,False,0,0,0,2021,False,False,False,False,30.3,54.0,5,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,26000.0,False
2021-09-11,Kabupaten Cirebon,30.3,61.0,0.0,4,30.3,61.0,4,False,0,0,0,2021,False,False,False,False,30.3,61.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,26000.0,False
2021-09-12,Kabupaten Cirebon,28.4,78.0,1.5,3,28.4,78.0,3,False,0,0,0,2021,False,False,False,False,28.4,78.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,30000.0,False
2021-09-13,Kabupaten Cirebon,28.5,76.0,2.8,4,28.5,76.0,4,False,0,0,0,2021,False,False,False,False,28.5,76.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-14,Kabupaten Cirebon,24.3,97.0,45.5,2,24.3,97.0,2,False,0,0,0,2021,False,False,False,False,24.3,97.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-15,Kabupaten Cirebon,27.5,80.0,45.6,2,27.5,80.0,2,False,0,0,0,2021,False,False,False,False,27.5,80.0,2,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-16,Kabupaten Cirebon,27.4,78.0,0.0,3,27.4,78.0,3,False,0,0,0,2021,False,False,False,False,27.4,78.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-17,Kabupaten Cirebon,29.3,67.0,0.0,4,29.3,67.0,4,False,0,0,0,2021,False,False,False,False,29.3,67.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-18,Kabupaten Cirebon,29.4,66.0,0.0,5,29.4,66.0,5,False,0,0,0,2021,False,False,False,False,29.4,66.0,5,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,26000.0,False
2021-09-19,Kabupaten Cirebon,29.1,69.0,0.0,5,29.1,69.0,5,False,0,0,0,2021,False,False,False,False,29.1,69.0,5,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,27000.0,False
2021-09-20,Kabupaten Cirebon,30.2,56.0,0.0,4,30.2,56.0,4,False,0,0,0,2021,False,False,False,False,30.2,56.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-21,Kabupaten Cirebon,29.2,66.0,0.0,4,29.2,66.0,4,False,0,0,0,2021,False,False,False,False,29.2,66.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,26000.0,False
2021-09-22,Kabupaten Cirebon,28.6,72.0,0.0,4,28.6,72.0,4,False,0,0,0,2021,False,False,False,False,28.6,72.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,26000.0,False
2021-09-23,Kabupaten Cirebon,29.5,69.0,0.0,4,29.5,69.0,4,False,0,0,0,2021,False,False,False,False,29.5,69.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-24,Kabupaten Cirebon,28.8,74.0,12.6,3,28.8,74.0,3,False,0,0,0,2021,False,False,False,False,28.8,74.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,26000.0,False
2021-09-25,Kabupaten Cirebon,28.9,76.0,0.0,4,28.9,76.0,4,False,0,0,0,2021,False,False,False,False,28.9,76.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,26000.0,False
2021-09-26,Kabupaten Cirebon,28.9,72.0,0.0,3,28.9,72.0,3,False,0,0,0,2021,False,False,False,False,28.9,72.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,26000.0,False
2021-09-27,Kabupaten Cirebon,29.6,69.0,0.0,4,29.6,69.0,4,False,0,0,0,2021,False,False,False,False,29.6,69.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-28,Kabupaten Cirebon,28.7,68.0,5.5,6,28.7,68.0,6,False,0,0,0,2021,False,False,False,False,28.7,68.0,6,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25416.666666666668,True
2021-09-29,Kabupaten Cirebon,28.6,70.0,0.0,4,28.6,70.0,4,False,0,0,0,2021,False,False,False,False,28.6,70.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-09-30,Kabupaten Cirebon,29.5,67.0,0.0,3,29.5,67.0,3,False,0,0,0,2021,False,False,False,False,29.5,67.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25500.0,False
2021-10-01,Kabupaten Cirebon,30.2,69.0,0.0,3,30.2,69.0,3,False,0,0,0,2021,False,False,False,False,30.2,69.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-02,Kabupaten Cirebon,29.7,66.0,0.0,3,29.7,66.0,3,False,0,0,0,2021,False,False,False,False,29.7,66.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-03,Kabupaten Cirebon,28.9,68.0,0.0,3,28.9,68.0,3,False,0,0,0,2021,False,False,False,False,28.9,68.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-04,Kabupaten Cirebon,29.0,71.0,0.0,3,29.0,71.0,3,False,0,0,0,2021,False,False,False,False,29.0,71.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,27000.0,False
2021-10-05,Kabupaten Cirebon,29.0,67.0,0.0,5,29.0,67.0,5,False,0,0,0,2021,False,False,False,False,29.0,67.0,5,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-06,Kabupaten Cirebon,29.4,60.0,0.0,7,29.4,60.0,7,False,0,0,0,2021,False,False,False,False,29.4,60.0,7,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-07,Kabupaten Cirebon,29.8,62.0,0.0,3,29.8,62.0,3,False,0,0,0,2021,False,False,False,False,29.8,62.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-08,Kabupaten Cirebon,29.4,64.0,0.0,4,29.4,64.0,4,False,0,0,0,2021,False,False,False,False,29.4,64.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-09,Kabupaten Cirebon,29.6,66.0,0.0,4,29.6,66.0,4,False,0,0,0,2021,False,False,False,False,29.6,66.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-10,Kabupaten Cirebon,31.0,58.0,0.0,4,31.0,58.0,4,False,0,0,0,2021,False,False,False,False,31.0,58.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,25000.0,False
2021-10-11,Kabupaten Cirebon,29.9,66.0,0.0,4,29.9,66.0,4,False,0,0,0,2021,False,False,False,False,29.9,66.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,26400.0,True
2021-10-12,Kabupaten Cirebon,30.6,56.0,0.0,6,30.6,56.0,6,False,0,0,0,2021,False,False,False,False,30.6,56.0,6,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,27400.0,True
2021-10-13,Kabupaten Cirebon,30.0,64.0,0.0,3,30.0,64.0,3,False,0,0,0,2021,False,False,False,False,30.0,64.0,3,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,27000.0,False
2021-10-14,Kabupaten Cirebon,29.8,70.0,0.0,4,29.8,70.0,4,False,0,0,0,2021,False,False,False,False,29.8,70.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,30000.0,False
2021-10-15,Kabupaten Cirebon,29.1,72.0,0.0,4,29.1,72.0,4,False,0,0,0,2021,False,False,False,False,29.1,72.0,4,Kabupaten Cirebon,32.09,Konsumen,Cabai Rawit Merah,30000.0,False
